site_mission seqtot geography distance
SAN_1_4_5_1G_8_novb12 site site 31.8276609257
SAN_1_4_5_1G_8_novb12 site site 144.26711337
SAN_1_4_5_1G_8_novb12 site site 175.727061092
SAN_1_4_5_1G_8_novb12 site site 177.800449943
SAN_1_4_5_1G_8_novb12 site site 170.651692051
SAN_1_4_5_1G_8_novb12 site site 164.304595188
SAN_1_4_5_1G_8_novb12 site site 193.437328352
SAN_1_4_5_1G_8_novb12 site site 195.420060383
SAN_1_4_5_1G_8_novb12 site site 72.1110255093
SAN_1_4_5_1G_8_novb12 site site 44.3846820423
SAN_1_4_5_1G_8_novb12 site site 91.6078599248
SAN_1_4_5_1G_8_novb12 site site 189.274932307
SAN_1_4_5_1G_8_novb12 site site 149.936653291
SAN_1_4_5_1G_8_novb12 site site 158.521291945
SAN_1_4_5_1G_8_novb12 site site 128.887547886
SAN_1_4_5_1G_8_novb12 site site 42.5793377121
SAN_1_4_5_1G_8_novb12 site site 47.4341649025
SAN_1_4_5_1G_8_novb12 site site 42.6380112107
SAN_1_4_5_1G_8_novb12 site site 147.200543477
SAN_1_4_5_1G_8_novb12 site site 180.313615681
SAN_1_4_5_1G_8_novb12 site site 182.433549546
SAN_1_4_5_1G_8_novb12 site site 161.148999376
SAN_1_4_5_1G_8_novb12 site site 155.309368681
SAN_1_4_5_1G_8_novb12 site site 183.883115049
SAN_1_4_5_1G_8_novb12 site site 185.827877349
SAN_1_4_5_1G_8_novb12 site site 80.0562302385
SAN_1_4_5_1G_8_novb12 site site 47
SAN_1_4_5_1G_8_novb12 site site 82.1522975942
SAN_1_4_5_1G_8_novb12 site site 177.611936536
SAN_1_4_5_1G_8_novb12 site site 138.946032689
SAN_1_4_5_1G_8_novb12 site site 147.512711317
SAN_1_4_5_1G_8_novb12 site site 118.105884697
SAN_1_4_5_1G_8_novb12 site site 82.9276793357
SAN_1_4_5_1G_8_novb12 site site 79.7558775264
SAN_1_4_5_1G_8_novb12 site site 121.659360511
SAN_1_4_5_1G_8_novb12 site site 159.2231139
SAN_1_4_5_1G_8_novb12 site site 161.446585594
SAN_1_4_5_1G_8_novb12 site site 123.328828747
SAN_1_4_5_1G_8_novb12 site site 116.017240098
SAN_1_4_5_1G_8_novb12 site site 146.102703603
SAN_1_4_5_1G_8_novb12 site site 148.165448064
SAN_1_4_5_1G_8_novb12 site site 121.490740388
SAN_1_4_5_1G_8_novb12 site site 89.2748564827
SAN_1_4_5_1G_8_novb12 site site 45.607017004
SAN_1_4_5_1G_8_novb12 site site 157.496031696
SAN_1_4_5_1G_8_novb12 site site 109.567330897
SAN_1_4_5_1G_8_novb12 site site 118.072011925
SAN_1_4_5_1G_8_novb12 site site 87.6584280032
SAN_1_4_5_1G_8_novb12 site site 6
SAN_1_4_5_1G_8_novb12 site site 153.055545473
SAN_1_4_5_1G_8_novb12 site site 178.238604124
SAN_1_4_5_1G_8_novb12 site site 180.099972238
SAN_1_4_5_1G_8_novb12 site site 205.847030583
SAN_1_4_5_1G_8_novb12 site site 198.909527173
SAN_1_4_5_1G_8_novb12 site site 228.650388147
SAN_1_4_5_1G_8_novb12 site site 230.672928624
SAN_1_4_5_1G_8_novb12 site site 45.1774279923
SAN_1_4_5_1G_8_novb12 site site 43.8292140016
SAN_1_4_5_1G_8_novb12 site site 127.015747055
SAN_1_4_5_1G_8_novb12 site site 224.508351738
SAN_1_4_5_1G_8_novb12 site site 186.171963518
SAN_1_4_5_1G_8_novb12 site site 194.756257923
SAN_1_4_5_1G_8_novb12 site site 165.096941219
SAN_1_4_5_1G_8_novb12 site site 155.080624193
SAN_1_4_5_1G_8_novb12 site site 181.276032613
SAN_1_4_5_1G_8_novb12 site site 183.17205027
SAN_1_4_5_1G_8_novb12 site site 202.200395647
SAN_1_4_5_1G_8_novb12 site site 195.532605977
SAN_1_4_5_1G_8_novb12 site site 225
SAN_1_4_5_1G_8_novb12 site site 227.002202632
SAN_1_4_5_1G_8_novb12 site site 45.0444225182
SAN_1_4_5_1G_8_novb12 site site 38.5875627631
SAN_1_4_5_1G_8_novb12 site site 123.227432011
SAN_1_4_5_1G_8_novb12 site site 219.180291085
SAN_1_4_5_1G_8_novb12 site site 181.570922782
SAN_1_4_5_1G_8_novb12 site site 190.142052161
SAN_1_4_5_1G_8_novb12 site site 160.639347608
SAN_1_4_5_1G_8_novb12 site site 40.2616442784
SAN_1_4_5_1G_8_novb12 site site 42.4499705536
SAN_1_4_5_1G_8_novb12 site site 176.819116614
SAN_1_4_5_1G_8_novb12 site site 163.990853403
SAN_1_4_5_1G_8_novb12 site site 193.196790864
SAN_1_4_5_1G_8_novb12 site site 195.345847153
SAN_1_4_5_1G_8_novb12 site site 197.253643819
SAN_1_4_5_1G_8_novb12 site site 187
SAN_1_4_5_1G_8_novb12 site site 139.517024051
SAN_1_4_5_1G_8_novb12 site site 252.68557537
SAN_1_4_5_1G_8_novb12 site site 194.879449917
SAN_1_4_5_1G_8_novb12 site site 201.206361728
SAN_1_4_5_1G_8_novb12 site site 176.705970471
SAN_1_4_5_1G_8_novb12 site site 2.2360679775
SAN_1_4_5_1G_8_novb12 site site 215.113923306
SAN_1_4_5_1G_8_novb12 site site 202.158353772
SAN_1_4_5_1G_8_novb12 site site 230.360586907
SAN_1_4_5_1G_8_novb12 site site 232.458598464
SAN_1_4_5_1G_8_novb12 site site 220.145406493
SAN_1_4_5_1G_8_novb12 site site 216.226732852
SAN_1_4_5_1G_8_novb12 site site 179.621824955
SAN_1_4_5_1G_8_novb12 site site 292.83613165
SAN_1_4_5_1G_8_novb12 site site 234.931905028
SAN_1_4_5_1G_8_novb12 site site 241.132743525
SAN_1_4_5_1G_8_novb12 site site 216.933169432
SAN_1_4_5_1G_8_novb12 site site 217.082933461
SAN_1_4_5_1G_8_novb12 site site 204.120062708
SAN_1_4_5_1G_8_novb12 site site 232.243406796
SAN_1_4_5_1G_8_novb12 site site 234.337363645
SAN_1_4_5_1G_8_novb12 site site 221.894118895
SAN_1_4_5_1G_8_novb12 site site 218.213198501
SAN_1_4_5_1G_8_novb12 site site 181.837839846
SAN_1_4_5_1G_8_novb12 site site 294.984745368
SAN_1_4_5_1G_8_novb12 site site 237.065391823
SAN_1_4_5_1G_8_novb12 site site 243.248843779
SAN_1_4_5_1G_8_novb12 site site 219.100433592
SAN_1_4_5_1G_8_novb12 site site 13.0384048104
SAN_1_4_5_1G_8_novb12 site site 22.803508502
SAN_1_4_5_1G_8_novb12 site site 24.8394846967
SAN_1_4_5_1G_8_novb12 site site 240.78621223
SAN_1_4_5_1G_8_novb12 site site 202.158353772
SAN_1_4_5_1G_8_novb12 site site 79.0569415042
SAN_1_4_5_1G_8_novb12 site site 94.4933860119
SAN_1_4_5_1G_8_novb12 site site 47.1699056603
SAN_1_4_5_1G_8_novb12 site site 45.7930125674
SAN_1_4_5_1G_8_novb12 site site 53.0848377599
SAN_1_4_5_1G_8_novb12 site site 31.9061122671
SAN_1_4_5_1G_8_novb12 site site 34.1320963318
SAN_1_4_5_1G_8_novb12 site site 235.295558819
SAN_1_4_5_1G_8_novb12 site site 197.772596686
SAN_1_4_5_1G_8_novb12 site site 73.3484832836
SAN_1_4_5_1G_8_novb12 site site 105.437185091
SAN_1_4_5_1G_8_novb12 site site 54.083269132
SAN_1_4_5_1G_8_novb12 site site 54.4885309033
SAN_1_4_5_1G_8_novb12 site site 54.918120871
SAN_1_4_5_1G_8_novb12 site site 2.2360679775
SAN_1_4_5_1G_8_novb12 site site 263.427409356
SAN_1_4_5_1G_8_novb12 site site 224.508351738
SAN_1_4_5_1G_8_novb12 site site 101.833196945
SAN_1_4_5_1G_8_novb12 site site 97.8008179925
SAN_1_4_5_1G_8_novb12 site site 62.0725382114
SAN_1_4_5_1G_8_novb12 site site 57.8705451849
SAN_1_4_5_1G_8_novb12 site site 73.0068489938
SAN_1_4_5_1G_8_novb12 site site 265.32432983
SAN_1_4_5_1G_8_novb12 site site 226.31173191
SAN_1_4_5_1G_8_novb12 site site 103.812330674
SAN_1_4_5_1G_8_novb12 site site 97.4166310237
SAN_1_4_5_1G_8_novb12 site site 63.0079360081
SAN_1_4_5_1G_8_novb12 site site 58.5491246732
SAN_1_4_5_1G_8_novb12 site site 74.4647567645
SAN_1_4_5_1G_8_novb12 site site 43.0116263352
SAN_1_4_5_1G_8_novb12 site site 162.012345209
SAN_1_4_5_1G_8_novb12 site site 245
SAN_1_4_5_1G_8_novb12 site site 214.869727975
SAN_1_4_5_1G_8_novb12 site site 223.233062067
SAN_1_4_5_1G_8_novb12 site site 195.233193899
SAN_1_4_5_1G_8_novb12 site site 124.651514231
SAN_1_4_5_1G_8_novb12 site site 202.002475232
SAN_1_4_5_1G_8_novb12 site site 173.404152199
SAN_1_4_5_1G_8_novb12 site site 181.639753358
SAN_1_4_5_1G_8_novb12 site site 154.486245342
SAN_1_4_5_1G_8_novb12 site site 118.105884697
SAN_1_4_5_1G_8_novb12 site site 65.4599113962
SAN_1_4_5_1G_8_novb12 site site 73.7360156233
SAN_1_4_5_1G_8_novb12 site site 43.6806593357
SAN_1_4_5_1G_8_novb12 site site 58.2408791142
SAN_1_4_5_1G_8_novb12 site site 53.310411741
SAN_1_4_5_1G_8_novb12 site site 76.3216876124
SAN_1_4_5_1G_8_novb12 site site 8.60232526704
SAN_1_4_5_1G_8_novb12 site site 21.9317121995
SAN_1_4_5_1G_8_novb12 site site 30.4138126515
SAN2_RHINO_novb11 site site 56.0802995712
SAN2_RHINO_novb11 site site 40.8044115262
SAN2_RHINO_novb11 site site 152.505737597
SAN2_RHINO_novb11 site site 160.25292509
SAN2_RHINO_novb11 site site 176.479460561
SAN2_RHINO_novb11 site site 28.0178514522
SAN2_RHINO_novb11 site site 183.273020382
SAN2_RHINO_novb11 site site 175.641680703
SAN2_RHINO_novb11 site site 168.07736314
SAN2_RHINO_novb11 site site 65.5209890035
SAN2_RHINO_novb11 site site 74
SAN2_RHINO_novb11 site site 19.2353840617
SAN2_RHINO_novb11 site site 97.9846926821
SAN2_RHINO_novb11 site site 113.771701227
SAN2_RHINO_novb11 site site 134.714512952
SAN2_RHINO_novb11 site site 81.7067928633
SAN2_RHINO_novb11 site site 140.520461144
SAN2_RHINO_novb11 site site 134.406101052
SAN2_RHINO_novb11 site site 128.316016148
SAN2_RHINO_novb11 site site 96.7677632272
SAN2_RHINO_novb11 site site 101.867561078
SAN2_RHINO_novb11 site site 111.789981662
SAN2_RHINO_novb11 site site 121.037184369
SAN2_RHINO_novb11 site site 139.262342361
SAN2_RHINO_novb11 site site 68.249542123
SAN2_RHINO_novb11 site site 145.670861877
SAN2_RHINO_novb11 site site 138.654246239
SAN2_RHINO_novb11 site site 131.700417615
SAN2_RHINO_novb11 site site 77.8845299145
SAN2_RHINO_novb11 site site 83.3606621855
SAN2_RHINO_novb11 site site 47.1699056603
SAN2_RHINO_novb11 site site 73.7902432575
SAN2_RHINO_novb11 site site 179.323729607
SAN2_RHINO_novb11 site site 74.6257328272
SAN2_RHINO_novb11 site site 75.1531769122
SAN2_RHINO_novb11 site site 75.894663844
SAN2_RHINO_novb11 site site 170.531522013
SAN2_RHINO_novb11 site site 171.143214882
SAN2_RHINO_novb11 site site 27.2029410175
SAN2_RHINO_novb11 site site 188.265769592
SAN2_RHINO_novb11 site site 29.8328677804
SAN2_RHINO_novb11 site site 28.3019433962
SAN2_RHINO_novb11 site site 28.8617393793
SAN2_RHINO_novb11 site site 159.210552414
SAN2_RHINO_novb11 site site 157.280005086
SAN2_RHINO_novb11 site site 204.352636391
SAN2_RHINO_novb11 site site 7.61577310586
SAN2_RHINO_novb11 site site 2.2360679775
SAN2_RHINO_novb11 site site 10.8166538264
SAN2_RHINO_novb11 site site 165.722659887
SAN2_RHINO_novb11 site site 162.336071161
SAN2_RHINO_novb11 site site 211.191855904
SAN2_RHINO_novb11 site site 203.482185952
SAN2_RHINO_novb11 site site 195.829007044
SAN2_RHINO_novb11 site site 77.2010362625
SAN2_RHINO_novb11 site site 86.4002314812
SAN2_RHINO_novb11 site site 9.43398113206
SAN2_RHINO_novb11 site site 18.3575597507
SAN2_RHINO_novb11 site site 173.303202509
SAN2_RHINO_novb11 site site 169.944108459
SAN2_RHINO_novb11 site site 8.94427191
SAN2_RHINO_novb11 site site 164.173688513
SAN2_RHINO_novb11 site site 160.704698127
SAN2_RHINO_novb11 site site 155.360870234
SAN2_RHINO_novb11 site site 151.822264507
SAN2_RHINO_novb11 site site 9.21954445729
SO10_novb12 site site 49.040799341
SO10_novb12 site site 30.083217913
SO10_novb12 site site 56.7538544947
SO10_novb12 site site 95.707888912
SO10_novb12 site site 113.534135836
SO10_novb12 site site 110.981980519
SO10_novb12 site site 65.4599113962
SO10_novb12 site site 45.5411901469
SO10_novb12 site site 38.6264158317
SO10_novb12 site site 52.6307894678
SO10_novb12 site site 48.0104155366
SO10_novb12 site site 67.2681202354
SO10_novb12 site site 65.06919394
SO10_novb12 site site 16.5529453572
SO10_novb12 site site 50.6063237155
SO10_novb12 site site 27.1661554144
SO10_novb12 site site 76.2954782408
SO10_novb12 site site 91.4166286843
SO10_novb12 site site 88.6002257333
SO10_novb12 site site 51.4781507049
SO10_novb12 site site 17.4642491966
SO10_novb12 site site 73.1641988954
SO10_novb12 site site 83.0963296422
SO10_novb12 site site 80.099937578
SO10_novb12 site site 58.8217646794
SO10_novb12 site site 12.2065556157
SO10_novb12 site site 20.2484567313
SO10_novb12 site site 18.7882942281
SO10_novb12 site site 31.8904374382
SO10_novb12 site site 79.0569415042
SO10_novb12 site site 3
SO10_novb12 site site 51.6623654124
SO10_novb12 site site 91.0823802939
SO10_novb12 site site 49.6789693935
SO10_novb12 site site 88.1192374002
SO10_novb12 site site 60.0083327547
SO14_novb12 site site 36.0138862107
SO14_novb12 site site 40.1123422403
SO14_novb12 site site 32.0156211872
SO14_novb12 site site 4.472135955
SO14_novb12 site site 8.60232526704
SO14_novb12 site site 10.295630141
SO15_novb12 site site 22.825424421
SO15_novb12 site site 22.4722050542
SO15_novb12 site site 26.4196896272
SO15_novb12 site site 141.322326615
SO15_novb12 site site 145.361618043
SO15_novb12 site site 144.506055236
SO15_novb12 site site 35.4682957019
SO15_novb12 site site 1.41421356237
SO15_novb12 site site 3.60555127546
SO15_novb12 site site 164.137137784
SO15_novb12 site site 168.157664113
SO15_novb12 site site 167.28717823
SO15_novb12 site site 13.152946438
SO15_novb12 site site 4.12310562562
SO15_novb12 site site 163.710109645
SO15_novb12 site site 167.705098312
SO15_novb12 site site 166.820262558
SO15_novb12 site site 14.0356688476
SO15_novb12 site site 167.72000477
SO15_novb12 site site 171.732349894
SO15_novb12 site site 170.856665073
SO15_novb12 site site 10
SO15_novb12 site site 5.09901951359
SO15_novb12 site site 5.83095189485
SO15_novb12 site site 176.663521985
SO15_novb12 site site 2
SO15_novb12 site site 180.753976443
SO15_novb12 site site 179.922205411
SO8_novb12 site site 10.6301458127
SO8_novb12 site site 72.1110255093
SO8_novb12 site site 45.2548339959
SO8_novb12 site site 40.4598566483
SO8_novb12 site site 68.4251415782
SO8_novb12 site site 72.0902212509
SO8_novb12 site site 71.6937933157
SO8_novb12 site site 84.6286003665
SO8_novb12 site site 83.868945385
SO8_novb12 site site 83.4086326467
SO8_novb12 site site 61.5873363607
SO8_novb12 site site 47.3814309619
SO8_novb12 site site 39.8246155035
SO8_novb12 site site 35.4682957019
SO8_novb12 site site 51.7397332811
SO8_novb12 site site 43.1856457634
SO8_novb12 site site 82.7647267862
SO8_novb12 site site 70.8590149522
SO8_novb12 site site 40.4598566483
SO8_novb12 site site 8.0622577483
SO8_novb12 site site 110.317722964
SO8_novb12 site site 102.610915599
SO8_novb12 site site 74.966659256
SO8_novb12 site site 80.5294977012
SO8_novb12 site site 79.6241169496
SO8_novb12 site site 82.6619622317
SO8_novb12 site site 55.8659108939
SO8_novb12 site site 51.0881590978
SO8_novb12 site site 78.3900503891
SO8_novb12 site site 81.8413098624
SO8_novb12 site site 81.3941029805
SO8_novb12 site site 95.2102935611
SO8_novb12 site site 94.4933860119
SO8_novb12 site site 94.0212741883
SO8_novb12 site site 72.1110255093
SO8_novb12 site site 58
SO8_novb12 site site 50.4479930225
SO8_novb12 site site 46.0977222865
SO8_novb12 site site 62.3698645181
SO8_novb12 site site 53.7587202229
SO8_novb12 site site 92.1791733528
SO8_novb12 site site 80.0499843848
SO8_novb12 site site 51.0881590978
SO8_novb12 site site 17.4928556845
SO8_novb12 site site 117.426572802
SO8_novb12 site site 112.089250154
SO8_novb12 site site 84.1724420461
SO8_novb12 site site 90.7854613911
SO8_novb12 site site 89.8943824719
SO8_novb12 site site 29.1204395571
SO8_novb12 site site 32.2024843762
SO8_novb12 site site 35.8050275799
SO8_novb12 site site 40.4598566483
SO8_novb12 site site 41.2310562562
SO8_novb12 site site 12.7279220614
SO8_novb12 site site 13.9283882772
SO8_novb12 site site 12.5299640861
SO8_novb12 site site 10.6301458127
SO8_novb12 site site 26.9258240357
SO8_novb12 site site 32.6496554346
SO8_novb12 site site 37.1214223865
SO8_novb12 site site 21.8403296678
SO8_novb12 site site 32.0156211872
SO8_novb12 site site 31.1448230048
SO8_novb12 site site 30.6757233004
SO8_novb12 site site 32.2024843762
SO8_novb12 site site 67.1192967782
SO8_novb12 site site 75.1664818919
SO8_novb12 site site 43.4626276242
SO8_novb12 site site 31.304951685
SO8_novb12 site site 14.3178210633
SO8_novb12 site site 13.416407865
SO8_novb12 site site 6.0827625303
SO8_novb12 site site 29.0172362571
SO8_novb12 site site 34.1320963318
SO8_novb12 site site 34.2344855372
SO8_novb12 site site 40.718546143
SO8_novb12 site site 39.1152144312
SO8_novb12 site site 38.9486841883
SO8_novb12 site site 20.0249843945
SO8_novb12 site site 2.2360679775
SO8_novb12 site site 7.07106781187
SO8_novb12 site site 10.295630141
SO8_novb12 site site 7.28010988928
SO8_novb12 site site 3
SO8_novb12 site site 51.2445119013
SO8_novb12 site site 43.4165866922
SO8_novb12 site site 6.0827625303
SO8_novb12 site site 39.2045915678
SO8_novb12 site site 91.2688336728
SO8_novb12 site site 68.5930025586
SO8_novb12 site site 46.5188133985
SO8_novb12 site site 41.0487515035
SO8_novb12 site site 40.049968789
SO8_novb12 site site 35
SO8_novb12 site site 40.049968789
SO8_novb12 site site 40.1123422403
SO8_novb12 site site 44.418464629
SO8_novb12 site site 43.4165866922
SO8_novb12 site site 43.0116263352
SO8_novb12 site site 22.1359436212
SO8_novb12 site site 7.61577310586
SO8_novb12 site site 1
SO8_novb12 site site 5
SO8_novb12 site site 11.313708499
SO8_novb12 site site 6.32455532034
SO8_novb12 site site 50.8035431835
SO8_novb12 site site 41.7851648316
SO8_novb12 site site 0
SO8_novb12 site site 34.9857113691
SO8_novb12 site site 89.0673902166
SO8_novb12 site site 69.0651865993
SO8_novb12 site site 45.2216762184
SO8_novb12 site site 42.7551166529
SO8_novb12 site site 41.7731971484
SO8_novb12 site site 5.38516480713
SO8_novb12 site site 5.83095189485
SO8_novb12 site site 39.8497176903
SO8_novb12 site site 34.9284983931
SO8_novb12 site site 36.4005494464
SO8_novb12 site site 35
SO8_novb12 site site 28.1602556807
SO8_novb12 site site 36
SO8_novb12 site site 38.2099463491
SO8_novb12 site site 28.1602556807
SO8_novb12 site site 29.0688837075
SO8_novb12 site site 66.6033032214
SO8_novb12 site site 63.41135545
SO8_novb12 site site 35
SO8_novb12 site site 60.9015599143
SO8_novb12 site site 110.308657865
SO8_novb12 site site 78.7718223732
SO8_novb12 site site 65.192024052
SO8_novb12 site site 49.9299509313
SO8_novb12 site site 49.0917508345
SO8_novb12 site site 1
SO8_novb12 site site 43.4626276242
SO8_novb12 site site 38.275318418
SO8_novb12 site site 39.9249295554
SO8_novb12 site site 40.2243707222
SO8_novb12 site site 33.3766385366
SO8_novb12 site site 41.0487515035
SO8_novb12 site site 43.0464865001
SO8_novb12 site site 33.5261092285
SO8_novb12 site site 34
SO8_novb12 site site 71.4492827116
SO8_novb12 site site 68.6002915446
SO8_novb12 site site 40.049968789
SO8_novb12 site site 64.4049687524
SO8_novb12 site site 115.277925033
SO8_novb12 site site 83.0060238778
SO8_novb12 site site 70.2922470832
SO8_novb12 site site 54.4058820349
SO8_novb12 site site 53.600373133
SO8_novb12 site site 44.3846820423
SO8_novb12 site site 39.2173431023
SO8_novb12 site site 40.8533964316
SO8_novb12 site site 40.8044115262
SO8_novb12 site site 33.5410196625
SO8_novb12 site site 41.1096095822
SO8_novb12 site site 43.0116263352
SO8_novb12 site site 33.8378486314
SO8_novb12 site site 34.0147027034
SO8_novb12 site site 72.1803297305
SO8_novb12 site site 69.2026011072
SO8_novb12 site site 40.1123422403
SO8_novb12 site site 63.9765582069
SO8_novb12 site site 115.974135047
SO8_novb12 site site 83.8629834909
SO8_novb12 site site 70.9365914039
SO8_novb12 site site 55.2177507691
SO8_novb12 site site 54.4058820349
SO8_novb12 site site 5.65685424949
SO8_novb12 site site 3.60555127546
SO8_novb12 site site 23.3452350599
SO8_novb12 site site 38.4837628098
SO8_novb12 site site 44.9444101085
SO8_novb12 site site 49.3963561409
SO8_novb12 site site 33.5410196625
SO8_novb12 site site 43.4626276242
SO8_novb12 site site 34.1760149813
SO8_novb12 site site 38.0131556175
SO8_novb12 site site 44.418464629
SO8_novb12 site site 79.4040301244
SO8_novb12 site site 77.1751255263
SO8_novb12 site site 40.4598566483
SO8_novb12 site site 37.3363094052
SO8_novb12 site site 15.5241746963
SO8_novb12 site site 15.2970585408
SO8_novb12 site site 2.2360679775
SO8_novb12 site site 23.8537208838
SO8_novb12 site site 36.8917334914
SO8_novb12 site site 44.0454310911
SO8_novb12 site site 48.4148737476
SO8_novb12 site site 32.2024843762
SO8_novb12 site site 41.6773319683
SO8_novb12 site site 39.3954312072
SO8_novb12 site site 42.2965719651
SO8_novb12 site site 43.4165866922
SO8_novb12 site site 78.2368199763
SO8_novb12 site site 82.6801064344
SO8_novb12 site site 46.0977222865
SO8_novb12 site site 41.9761837236
SO8_novb12 site site 20.6155281281
SO8_novb12 site site 20.2484567313
SO8_novb12 site site 22.803508502
SO8_novb12 site site 36.7151195014
SO8_novb12 site site 43.6004587132
SO8_novb12 site site 48.0104155366
SO8_novb12 site site 31.9061122671
SO8_novb12 site site 41.5932686862
SO8_novb12 site site 37.1618083521
SO8_novb12 site site 40.1995024845
SO8_novb12 site site 43.0116263352
SO8_novb12 site site 77.9358710736
SO8_novb12 site site 80.454956342
SO8_novb12 site site 44.0454310911
SO8_novb12 site site 39.8120584748
SO8_novb12 site site 18.3847763109
SO8_novb12 site site 18.0277563773
SO8_novb12 site site 18
SO8_novb12 site site 22.4722050542
SO8_novb12 site site 26.9258240357
SO8_novb12 site site 13.0384048104
SO8_novb12 site site 23.0217288664
SO8_novb12 site site 33.1209903234
SO8_novb12 site site 28.4253408071
SO8_novb12 site site 22.1359436212
SO8_novb12 site site 56.7978872847
SO8_novb12 site site 75.8221603491
SO8_novb12 site site 49.0306026885
SO8_novb12 site site 30.4138126515
SO8_novb12 site site 21.0237960416
SO8_novb12 site site 20.0249843945
SO8_novb12 site site 8.54400374532
SO8_novb12 site site 12.2065556157
SO8_novb12 site site 5.09901951359
SO8_novb12 site site 5.09901951359
SO8_novb12 site site 49.6487663492
SO8_novb12 site site 42.1900462195
SO8_novb12 site site 7.61577310586
SO8_novb12 site site 41.400483089
SO8_novb12 site site 90.1387818866
SO8_novb12 site site 66.7532770731
SO8_novb12 site site 45.1774279923
SO8_novb12 site site 39.0128184063
SO8_novb12 site site 38.0131556175
SO8_novb12 site site 4.472135955
SO8_novb12 site site 12.0415945788
SO8_novb12 site site 7.28010988928
SO8_novb12 site site 50.6359556047
SO8_novb12 site site 41.4366987102
SO8_novb12 site site 1
SO8_novb12 site site 34.4818792991
SO8_novb12 site site 88.5889383614
SO8_novb12 site site 69.0289794217
SO8_novb12 site site 44.9221548904
SO8_novb12 site site 42.9534631898
SO8_novb12 site site 41.9761837236
SO8_novb12 site site 16.2788205961
SO8_novb12 site site 9.21954445729
SO8_novb12 site site 54.3323108288
SO8_novb12 site site 44.6430285711
SO8_novb12 site site 5
SO8_novb12 site site 30.0166620396
SO8_novb12 site site 91.2359578237
SO8_novb12 site site 73
SO8_novb12 site site 48.2700735446
SO8_novb12 site site 47.2969343615
SO8_novb12 site site 46.3249392876
SO8_novb12 site site 10.1980390272
SO8_novb12 site site 45.3100430368
SO8_novb12 site site 38.6005181312
SO8_novb12 site site 11.313708499
SO8_novb12 site site 46.0434577329
SO8_novb12 site site 86.6083136887
SO8_novb12 site site 61.9838688692
SO8_novb12 site site 41.3400532172
SO8_novb12 site site 34
SO8_novb12 site site 33
SO8_novb12 site site 54.1202365109
SO8_novb12 site site 46.0651712251
SO8_novb12 site site 6.32455532034
SO8_novb12 site site 36.8781778292
SO8_novb12 site site 93.813645063
SO8_novb12 site site 71.5681493403
SO8_novb12 site site 49.244289009
SO8_novb12 site site 44.0454310911
SO8_novb12 site site 43.0464865001
SO8_novb12 site site 12.5299640861
SO8_novb12 site site 50.8035431835
SO8_novb12 site site 80.5046582503
SO8_novb12 site site 44.0454310911
SO8_novb12 site site 19.9248588452
SO8_novb12 site site 8.60232526704
SO8_novb12 site site 18.7882942281
SO8_novb12 site site 19.2353840617
SO8_novb12 site site 41.7851648316
SO8_novb12 site site 69.0651865993
SO8_novb12 site site 48.0104155366
SO8_novb12 site site 32.3109888428
SO8_novb12 site site 4.12310562562
SO8_novb12 site site 23.1948270095
SO8_novb12 site site 23.0867927612
SO8_novb12 site site 34.9857113691
SO8_novb12 site site 89.0673902166
SO8_novb12 site site 69.0651865993
SO8_novb12 site site 45.2216762184
SO8_novb12 site site 42.7551166529
SO8_novb12 site site 41.7731971484
SO8_novb12 site site 110.855762142
SO8_novb12 site site 100.12991561
SO8_novb12 site site 73.1095069057
SO8_novb12 site site 76.550636836
SO8_novb12 site site 75.6108457829
SO8_novb12 site site 41
SO8_novb12 site site 45.4532727095
SO8_novb12 site site 62.4259561401
SO8_novb12 site site 63.0079360081
SO8_novb12 site site 28.231188427
SO8_novb12 site site 29.1547594742
SO8_novb12 site site 30.083217913
SO8_novb12 site site 22.0227155455
SO8_novb12 site site 22.0907220344
SO8_novb12 site site 1
TDR2B_novb13 site site 18.973665961
TDR2B_novb13 site site 75.2927619363
TDR2B_novb13 site site 92.0054346221
TDR2B_novb13 site site 99.4082491547
TDR2B_novb13 site site 102.342562016
TDR2B_novb13 site site 82.7647267862
TDR2B_novb13 site site 57.3846669416
TDR2B_novb13 site site 156.588633049
TDR2B_novb13 site site 52.3450093132
TDR2B_novb13 site site 46.0108682813
TDR2B_novb13 site site 61.400325732
TDR2B_novb13 site site 143.282936877
TDR2B_novb13 site site 136.47344064
TDR2B_novb13 site site 136.821051012
TDR2B_novb13 site site 187.41664814
TDR2B_novb13 site site 190.672494083
TDR2B_novb13 site site 44.9444101085
TDR2B_novb13 site site 56.8594759033
TDR2B_novb13 site site 88.0738326633
TDR2B_novb13 site site 93.4344690144
TDR2B_novb13 site site 99.0050503762
TDR2B_novb13 site site 70.2139587262
TDR2B_novb13 site site 44.821869662
TDR2B_novb13 site site 155.58920271
TDR2B_novb13 site site 34
TDR2B_novb13 site site 44.283179651
TDR2B_novb13 site site 43.0116263352
TDR2B_novb13 site site 125.89678312
TDR2B_novb13 site site 119.753914341
TDR2B_novb13 site site 121.490740388
TDR2B_novb13 site site 191.37659209
TDR2B_novb13 site site 192.675893666
TDR2B_novb13 site site 36.0555127546
TDR2B_novb13 site site 85.2760224213
TDR2B_novb13 site site 82.8070045346
TDR2B_novb13 site site 123.259888041
TDR2B_novb13 site site 73.6817480792
TDR2B_novb13 site site 61.1882341631
TDR2B_novb13 site site 180.002777756
